sample,stage,held_out_record,target_feature,model,n_train,n_test,heldout_rmse_standardized,training_aic,training_bic,predictors
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-0_VplusGamma,291,96,0.7442356539156004,730.8166636762146,745.5099567449006,V;G
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A1_no_H,291,96,0.7132109414403691,786.6552134063132,801.3485064749992,V;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A2_no_P,291,96,0.8535031125991743,829.4724455693903,844.1657386380763,V;H
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A3_no_T,291,96,0.7120125956423188,788.5781411527709,806.9447574886283,V;H;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,291,96,0.6947050074059419,790.0655995329149,812.1055391359439,V;H;P;T
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,291,96,0.726476311613932,733.452939433532,759.1662023037325,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_V,291,96,0.507555512235248,831.692738345681,842.7127081471955,V
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_VplusGamma,291,96,0.4463655189945353,749.9841568927475,764.6774499614335,V;G
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A1_no_H,291,96,0.39460608008329445,744.575039291933,759.268332360619,V;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A2_no_P,291,96,0.5079458073739814,833.2062136627745,847.8995067314605,V;H
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A3_no_T,291,96,0.3943846237670585,746.4766561180026,764.84327245386,V;H;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,291,96,0.39366251722169,748.3821020909028,770.4220416939318,V;H;P;T
raw_qc_pass,cue_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,291,96,0.37099433239494783,730.3541700945669,756.0674329647674,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-0_V,291,96,0.8256457561716386,831.5541678086714,842.5741376101859,V
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-0_VplusGamma,291,96,0.8292692336863888,832.1505957897905,846.8438888584765,V;G
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-A1_no_H,291,96,0.8244275576613327,829.1717199288429,843.8650129975289,V;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-A2_no_P,291,96,0.8272197353774773,833.4743404811645,848.1676335498505,V;H
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-A3_no_T,291,96,0.8269841841466037,830.9395803512249,849.3061966870823,V;H;P
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_plus_Tcandidate,291,96,0.8035420138534373,827.2626715781328,849.3026111811618,V;H;P;T
raw_qc_pass,cue_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,291,96,0.8035643367569288,829.2530528324772,854.9663157026777,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_V,289,98,1.2418749319912374,653.106164638809,664.1054447031463,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_VplusGamma,289,98,1.2135460194920082,652.6294923354264,667.2951990878762,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A1_no_H,289,98,1.241634701699036,655.1055776411606,669.7712843936104,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A2_no_P,289,98,1.2400343871571375,654.9523789861772,669.618085738627,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-A3_no_T,289,98,1.2393446915254152,656.9480170441269,675.2801504846891,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_plus_Tcandidate,289,98,1.2481520791489598,653.1601210040723,675.1586811327469,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.2269231549822144,654.1437091404888,679.8086959572759,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_V,289,98,3.0799606322556428,732.5473754215013,743.5466554858386,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_VplusGamma,289,98,3.0148315912113297,727.2614804076848,741.9271871601345,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A1_no_H,289,98,3.053204706691385,731.9481961907758,746.6139029432255,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A2_no_P,289,98,3.076745936160908,734.3641965901937,749.0299033426435,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A3_no_T,289,98,3.0517506997960946,733.8840735468316,752.2162069873938,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,289,98,3.0360802706765257,718.3398471696889,740.3384072983636,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,289,98,3.0254763043816273,720.0861948073226,745.7511816241097,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_V,289,98,1.3996762078265508,636.3869922498075,647.3862723141448,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_VplusGamma,289,98,1.3821712547006075,636.5962009058622,651.261907658312,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A1_no_H,289,98,1.3932448436317841,637.4332725721133,652.0989793245631,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A2_no_P,289,98,1.39687581217884,635.9713672211096,650.6370739735594,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-A3_no_T,289,98,1.3891889261570045,636.6471192542662,654.9792526948283,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_plus_Tcandidate,289,98,1.3948497207538177,638.0340940885355,660.0326542172102,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.3855835859072074,639.6903101332476,665.3552969500347,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_V,289,98,0.843472627944671,815.7516623091096,826.750942373447,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_VplusGamma,289,98,0.8406012613909851,817.6359631848895,832.3016699373393,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A1_no_H,289,98,0.842188050247987,817.6291443122669,832.2948510647167,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A2_no_P,289,98,0.7648965697891558,668.9901373898299,683.6558441422796,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A3_no_T,289,98,0.773944696850145,668.7853934875436,687.1175269281058,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,289,98,0.7707626390074341,668.210807409414,690.2093675380886,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.7313131501374618,665.2751977001701,690.9401845169572,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_V,289,98,0.9634741185962906,825.700942372757,836.7002224370943,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_VplusGamma,289,98,0.9499234286578917,827.4648638445946,842.1305705970443,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A1_no_H,289,98,0.9683596403731132,826.159536237492,840.8252429899418,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A2_no_P,289,98,0.7440689474679909,582.5184457978639,597.1841525503137,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A3_no_T,289,98,0.7425512071099186,584.3768727368114,602.7090061773736,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,289,98,0.7421550989773467,586.3725636586687,608.3711237873433,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.6878884241686692,584.3749881347712,610.0399749515583,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_V,289,98,0.8507572141467616,820.2156097358068,831.2148898001441,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_VplusGamma,289,98,0.8672930540393395,821.1109199851346,835.7766267375844,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A1_no_H,289,98,0.8563464419689323,812.5017774380431,827.1674841904928,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A2_no_P,289,98,0.7393985255909582,632.153142751007,646.8188495034567,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A3_no_T,289,98,0.7424346909880877,622.0416289760065,640.3737624165686,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,289,98,0.7430337623277272,624.0310965179194,646.029656646594,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.7399581991189502,625.4967021564198,651.1616889732069,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_V,289,98,0.9933276877253158,824.0071836621178,835.0064637264551,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_VplusGamma,289,98,0.8694638237327661,801.7276095249805,816.3933162774302,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A1_no_H,289,98,0.8743341033285212,765.2431813033605,779.9088880558103,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A2_no_P,289,98,1.0259178097252628,760.6846449245699,775.3503516770196,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A3_no_T,289,98,0.892366205518634,706.0412716156841,724.3734050562463,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,289,98,0.8764156036200276,706.5351789188963,728.533739047571,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.8485957519161943,704.6882270680015,730.3532138847886,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_V,289,98,1.018133268124568,825.7080742413666,836.7073543057039,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_VplusGamma,289,98,0.9565084828759721,825.8299871253446,840.4956938777943,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A1_no_H,289,98,0.958443543063469,816.6431764689593,831.308883221409,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A2_no_P,289,98,1.0055960842611982,776.1769957689397,790.8427025213895,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A3_no_T,289,98,0.9525460994414363,771.4064851566467,789.7386185972089,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,289,98,0.9457896942131543,771.9869744222954,793.98553455097,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.9849878545955407,773.2105903406548,798.8755771574419,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_V,289,98,0.8177111281928132,826.14549295424,837.1447730185773,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_VplusGamma,289,98,1.0706597270970173,790.5674621739412,805.2331689263909,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A1_no_H,289,98,0.9358094254413922,783.676347052441,798.3420538048907,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A2_no_P,289,98,0.7543346640567018,786.9566235088602,801.6223302613099,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A3_no_T,289,98,0.8521284258006564,750.083428821849,768.4155622624112,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,289,98,0.8504166289791524,752.0776276982601,774.0761878269348,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.0576953361137125,739.1083848982793,764.7733717150663,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_V,289,98,1.14293732531174,825.8735139490803,836.8727940134177,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_VplusGamma,289,98,0.6726530652526399,744.7961920655133,759.4618988179631,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A1_no_H,289,98,1.0617780138583466,819.0840213976812,833.749728150131,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A2_no_P,289,98,1.1610206024483882,818.7566646966515,833.4223714491012,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A3_no_T,289,98,1.085163856104222,812.4215480664301,830.7536815069923,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,289,98,1.085242478271629,814.3665454410566,836.3651055697312,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,289,98,0.7584866908461438,723.033231307617,748.6982181244041,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_V,289,98,1.5909370682123452,825.0567369068667,836.056016971204,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_VplusGamma,289,98,1.104223229998331,799.3892299480614,814.0549367005111,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A1_no_H,289,98,1.449550899870764,761.621365613743,776.2870723661928,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A2_no_P,289,98,1.6000021670244269,822.7811089636251,837.4468157160749,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A3_no_T,289,98,1.4603273997550512,760.8537884538463,779.1859218944085,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,289,98,1.4925449638710522,750.9845502368851,772.9831103655597,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.6386364347519298,751.584090175487,777.249076992274,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_V,289,98,0.5662292580452595,825.5610025888672,836.5602826532045,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_VplusGamma,289,98,1.2541035520315849,709.1989991241956,723.8647058766453,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A1_no_H,289,98,0.7188767706957816,716.1390238234391,730.8047305758888,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A2_no_P,289,98,0.5636402109501837,827.4398867795909,842.1055935320406,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A3_no_T,289,98,0.7332631323463302,716.7289604693343,735.0610939098965,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,289,98,0.7516456085126438,717.8876420971723,739.8862022258469,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.4317543338381027,645.937486128548,671.6024729453351,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-0_V,289,98,1.0081320833123912,824.4450692171271,835.4443492814644,V
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-0_VplusGamma,289,98,1.0788586343840436,824.8110774671011,839.4767842195508,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A1_no_H,289,98,0.9935431802585475,826.1713624233589,840.8370691758087,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A2_no_P,289,98,1.0184931789547007,825.5554898262835,840.2211965787333,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-A3_no_T,289,98,1.0066316739289787,827.3978685978038,845.730002038366,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_plus_Tcandidate,289,98,0.976178988195716,828.5351942997522,850.5337544284268,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,289,98,1.0876931917288988,827.6274241587087,853.2924109754957,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_V,294,93,0.6095379041504441,757.2535506138731,768.3042899158892,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_VplusGamma,294,93,0.5985894440700088,754.3326525987966,769.0669716681513,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A1_no_H,294,93,0.607558365580707,758.9043085380413,773.638627607396,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A2_no_P,294,93,0.609224045949903,759.1802092970795,773.9145283664342,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-A3_no_T,294,93,0.6070741332629302,760.7966407216405,779.214539558334,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_plus_Tcandidate,294,93,0.6124905771354167,758.1610932277349,780.262571831767,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,294,93,0.6126760148161343,755.5260040843134,781.3110624556841,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_V,294,93,0.5782772736303164,835.1525546595229,846.203293961539,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_VplusGamma,294,93,0.559062054762927,820.8710744287832,835.6053934981379,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A1_no_H,294,93,0.5823275106952109,826.4620538327262,841.1963729020808,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A2_no_P,294,93,0.5775091515341656,834.8807624906789,849.6150815600336,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A3_no_T,294,93,0.5821348206853855,827.0155610438738,845.4334598805673,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,294,93,0.5528162037843659,826.9750840623485,849.0765626663806,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,294,93,0.546373551421789,823.2435495258733,849.028607897244,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_V,294,93,1.5626773723028988,768.5523472115516,779.6030865135676,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_VplusGamma,294,93,1.5541540759425276,769.603191428626,784.3375104979807,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A1_no_H,294,93,1.5567732659925817,769.8815341534004,784.615853222755,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A2_no_P,294,93,1.5710976483200552,770.188110306491,784.9224293758457,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-A3_no_T,294,93,1.5646156788088357,771.5981654985619,790.0160643352554,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_plus_Tcandidate,294,93,1.5653164692286428,773.0894223166929,795.190900920725,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,294,93,1.5621905348733227,774.5093139246121,800.2943722959828,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_V,294,93,0.9135572251042549,836.3655096162361,847.4162489182521,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_VplusGamma,294,93,0.9128478534780065,836.9863340689473,851.7206531383019,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A1_no_H,294,93,0.9125227171884788,838.2582644008032,852.9925834701579,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A2_no_P,294,93,0.6413435503564929,725.2451049164658,739.9794239858205,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A3_no_T,294,93,0.6421783196667529,726.1518736382639,744.5697724749573,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,294,93,0.6745482149794897,722.6517603976154,744.7532390016474,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,294,93,0.6900395462967387,705.512431538938,731.2974899103087,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_V,294,93,1.0578430548645925,840.3014225894395,851.3521618914556,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_VplusGamma,294,93,1.0692912703100603,836.2956829228284,851.0300019921831,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A1_no_H,294,93,1.0555529436499105,842.2076308544555,856.9419499238102,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A2_no_P,294,93,0.6245312079360543,634.1914618388594,648.925780908214,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A3_no_T,294,93,0.63787492633113,632.7239414464045,651.141840283098,V;H;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,294,93,0.6375426714882089,634.1116789211586,656.2131575251907,V;H;P;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,294,93,0.642013835142336,609.2158561995594,635.0009145709301,V;H;P;G;T
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_V,294,93,1.0536088668031427,838.8187750725841,849.8695143746002,V
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_VplusGamma,294,93,1.0551893064957298,839.8639199667338,854.5982390360884,V;G
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A1_no_H,294,93,1.0583090945035472,828.3376714954949,843.0719905648496,V;P
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A2_no_P,294,93,0.6910583991339955,696.4200344687318,711.1543535380865,V;H
raw_qc_pass,cue_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A3_no_T,294,93,0.7162318565231188,680.3641181127466,698.78201694944,V;H;P
