preprocessing,target_stimulus_candidate,target_onset_candidate_s,target_duration_s_assumption,match_evidence_scenario,heldout_record,cue_side,model,evaluation_window,window_start_s,window_stop_s,rmse_raw_units,nrmse_by_heldout_sd,correlation,n_train_records,n_train_record_cue_means,n_test_trials_in_cue_group,fit_parameters_train_only,response_channel_used
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,9.310839943636115,2.2492352474628152,0.023426599516968055,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,19.081802217855888,2.940236238950638,-0.35543451148517,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,10.478913029031933,1.7361687332220739,-0.0009250183936678008,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,15.235354272920503,2.8613101820751914,0.021941747141817,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,16.74581983661257,3.26278765788718,-0.175004531661323,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,7.517810037295641,2.2760189001694373,0.0035837596834993484,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,9.473692231447298,2.2885757482223874,0.07719873274509276,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,19.034766907048418,2.932988761811554,-0.3061764744426562,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,10.613399019219543,1.7584506598468346,-0.023912353035486344,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,15.621219097466158,2.9337783985405967,0.0630356415494273,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,18.430471064221784,3.591028334480995,-0.17151004737429304,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,7.1973960475703125,2.1790134833159036,-0.08849036500486074,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,5.685350749492749,1.3734197319854597,0.3294006964931648,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,20.42734864114656,3.1475659402954927,-0.28865924198550846,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,10.005599397278958,1.6577491179260382,0.07227856834946714,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,13.4970459785692,2.534843259605676,-0.2601885755059628,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,17.942668252010783,0.5616130895010134,0.9778792134801574,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,14.11515994647172,0.7172024522469914,0.8249400997850687,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.4,3.0,7.914473496738069,1.0375532844777726,0.8087741591045503,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,29.522392068994023,0.8499804956070128,0.8347233626213681,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,22.033639211302557,1.0152767067432606,0.7652449528820708,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.4,3.0,24.226432343784754,1.9996769863566048,-0.5999040157615412,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,29.125196592565167,0.9116309464642651,0.5723190626060944,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,19.156425048461482,0.9733531233896169,0.28493579049666545,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,11.579490974037013,1.5180212426820943,0.2881844325838761,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,37.05614067554849,1.066884984898148,0.31480814059215995,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,25.747529561996526,1.1864071463541597,0.04026345353764777,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,22.37421597267298,1.8467929628856306,-0.1842589963860476,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,28.587957255806177,0.8948151284665781,0.6076700229820985,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,19.15330015483145,0.9731943450702092,0.2854746277717591,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,11.195902198998528,1.4677344113983688,0.3551912373838335,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,36.96618364007125,1.0642950279116141,0.357220195895553,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,25.75342932107008,1.1866789983122195,0.010058199856014784,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,22.07888139771752,1.8224157147447027,-0.15259714262954036,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,28.027467920995658,0.8772715757165557,0.6132382865285589,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,19.150394737357896,0.9730467185080778,0.3038437165008852,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,11.373532077232994,1.4910209210644276,0.7194856038735978,3,6,49,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,36.64294298596244,1.0549885919447166,0.3798528196111408,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,25.677990704569737,1.1832029011778682,0.05533533635534803,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,22.595017803655406,1.8650181944713382,-0.17605658697012233,3,6,41,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,20.152321295734094,1.8756942490310125,0.7767057748957286,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,16.527684592388866,3.996159706535847,0.18858882964125626,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.4,3.0,18.152103184730095,3.3573110363920287,0.13955680133359555,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,20.384083337199673,1.9055213339803905,0.5878701690048956,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,16.056368692494058,2.851287073991265,0.2094399473240979,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.4,3.0,13.975355146612396,2.4553892040312966,-0.4599257195547633,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,18.28840745243432,1.7022089008539392,0.2753622571278452,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,11.235631233636285,2.7166162666263314,0.2528269427515111,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,14.93651828487869,2.762574516724807,0.0679328337815232,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,16.95974938413628,1.5854117026423098,-0.13350356424116502,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,10.934827200976722,1.9418046540652796,-0.13184048321554168,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,13.606481848353008,2.3905802954418744,-0.232492927142413,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,17.921742145367684,1.6680812190999932,0.3068460729167407,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,11.318225188179403,2.736586313326076,0.25276969234938557,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,15.212178332265585,2.8135590505810764,0.10912933819477542,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,16.961569238068616,1.585581824125598,-0.08906238292440061,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,11.025545514155134,1.957914395856449,-0.14184832468634898,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,13.780578050122516,2.4211679928422742,-0.16142066705357613,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,18.695542847726536,1.7401033700974515,0.3126386585732856,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,10.89196675541227,2.6335230703126196,0.28887154437733653,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,13.137201926330778,2.4297830706297163,-0.067216103986572,3,6,43,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,17.85647472644153,1.6692383453329427,-0.04660022329341907,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,10.74944006580819,1.9088836398363644,-0.1435032032190971,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,12.105129125295939,2.1268012909755085,-0.5727682272110032,3,6,45,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,29.925330604980914,0.8918247222486201,0.8874754406814326,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,late_stage,0.8,2.8,20.92505270211325,0.9852233485754245,0.7986104501142345,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,candidate_target_600ms,2.4,3.0,19.30368332021704,1.7941631637646187,0.5018867494628211,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,22.623078630841086,0.6467140961557449,0.9207145457673893,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,late_stage,0.8,2.8,12.53780346035479,0.6687291285477598,0.8141075721263659,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,candidate_target_600ms,2.4,3.0,11.906364984058547,1.5849175892632072,-0.34183704984755675,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,35.329863010377416,1.0528887945206957,0.6248978751370554,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,23.454957863655505,1.104339972572323,0.4441839310241559,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,19.65587259725278,1.8268970735086019,0.2561739986595681,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,33.719267412024344,0.9639150313376448,0.44957313823181877,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,18.50623779013845,0.9870676557683656,0.2700663596066646,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,11.814284797772114,1.5726603212335948,0.15886550774618785,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,35.220706823214286,1.0496357582357005,0.6256261623264254,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,23.55041860924517,1.1088345923358307,0.36531586098019664,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,19.29263989626816,1.7931367428416145,0.2984527207399262,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,33.15144859021935,0.9476830921698596,0.5187093932601918,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,18.60578197909976,0.9923770465995893,0.21365587076739773,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,11.32972066535806,1.5081574929045987,0.2687009142385926,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,34.871245896508704,1.0392212402472485,0.6177353187725985,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,23.421049578944206,1.1027434540696797,0.5488778073810604,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,19.910193863016772,1.850534730593344,0.6121463855487269,3,6,44,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,32.72159897139298,0.9353952063229166,0.5286767746657695,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,18.49332340348692,0.9863788408129778,0.3039827754096324,3,6,47,True,False
zero_phase,dots,2.4,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,11.69918892112123,1.5573393160737585,0.544347707975517,3,6,47,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,24.353480321004458,4.745078819267011,0.4317427489629862,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,late_stage,0.8,2.8,14.058063376248118,4.256082261374945,0.08289001385021638,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,candidate_target_600ms,2.4,3.0,9.302536237136081,2.2472293071333147,0.27453681863551427,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,27.26455504758991,4.201082889056167,0.3232764914667962,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,late_stage,0.8,2.8,13.001877552623991,2.154178894080687,0.6323042254594922,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,candidate_target_600ms,2.4,3.0,17.355256262369732,3.2594431718799495,-0.39285114815219246,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,16.41249275715951,3.197841570356656,-0.19610305656523128,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,7.745243534481144,2.344874449266558,-0.09234108959705875,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,9.310839943636115,2.2492352474628152,0.023426599516968055,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,19.081802217855888,2.940236238950638,-0.35543451148517,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,10.478913029031933,1.7361687332220739,-0.0009250183936678008,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,15.235354272920503,2.8613101820751914,0.021941747141817,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,16.32718341953315,3.181219735377801,-0.1533247365230002,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,8.371781584702424,2.534559003266265,-0.14560724963147548,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,10.09331818400214,2.438259830557155,-0.048899643256414715,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,18.47969087915273,2.8474593849760437,-0.2755788849472746,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,10.732490265593439,1.7781819523751692,0.035765216022289076,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,15.419109862176752,2.8958208162969807,-0.02563998916400449,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,18.354444476195827,3.5762151682399477,-0.1473799310658136,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,7.4056171540088735,2.2420524762297016,-0.06636614887831145,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,8.459568896679539,2.0435922705079816,-0.16713948303895207,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,20.106414560483685,3.098114530858061,-0.2506419766209204,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,10.501169837370595,1.7398562888523044,-0.02642938293386377,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,14.911217162694996,2.800434878668224,-0.2412811477020027,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,17.942668252010783,0.5616130895010134,0.9778792134801574,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,14.11515994647172,0.7172024522469914,0.8249400997850687,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.4,3.0,7.914473496738069,1.0375532844777726,0.8087741591045503,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,29.522392068994023,0.8499804956070128,0.8347233626213681,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,22.033639211302557,1.0152767067432606,0.7652449528820708,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.4,3.0,24.226432343784754,1.9996769863566048,-0.5999040157615412,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,29.125196592565167,0.9116309464642651,0.5723190626060944,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,19.156425048461482,0.9733531233896169,0.28493579049666545,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.4,3.0,11.579490974037013,1.5180212426820943,0.2881844325838761,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,37.05614067554849,1.066884984898148,0.31480814059215995,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,25.747529561996526,1.1864071463541597,0.04026345353764777,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.4,3.0,22.37421597267298,1.8467929628856306,-0.1842589963860476,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,28.550128012470374,0.8936310571832602,0.6216773609478364,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,19.07116713856802,0.969021101486859,0.29547292855422275,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.4,3.0,12.341601709161019,1.6179306676981209,0.143549051393063,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,36.9577153086338,1.0640512158067095,0.3832179326659698,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,25.598194363663666,1.1795260067062678,0.08525261090476628,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.4,3.0,22.80262750090541,1.8821545324943736,-0.1872153854141588,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,27.924801947014547,0.8740580873978547,0.6267077305768732,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,18.929754369422415,0.961835806726128,0.3673441141051052,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,11.159225628313298,1.4629262714262625,0.4781289751772654,3,6,49,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,36.63669133878502,1.054808600494369,0.40757313216616176,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,25.522926538206253,1.176057779364371,0.07793969923927101,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.4,3.0,22.187130326189024,1.8313507031074345,-0.16165752907748818,3,6,41,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,20.152321295734094,1.8756942490310125,0.7767057748957286,3,6,43,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,16.527684592388866,3.996159706535847,0.18858882964125626,3,6,43,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.4,3.0,18.152103184730095,3.3573110363920287,0.13955680133359555,3,6,43,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,20.384083337199673,1.9055213339803905,0.5878701690048956,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,16.056368692494058,2.851287073991265,0.2094399473240979,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.4,3.0,13.975355146612396,2.4553892040312966,-0.4599257195547633,3,6,45,True,False
zero_phase,dots,2.4,0.2,1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,18.28840745243432,1.7022089008539392,0.2753622571278452,3,6,43,True,False
